dataset,sample_1,sample_2,pearson_correlation
GSE96804,GSM2544307,GSM2544334,0.7718359510307751
GSE96804,GSM2544307,GSM2544335,0.8056280315286173
GSE96804,GSM2544308,GSM2544309,0.7065134028707196
GSE96804,GSM2544308,GSM2544310,0.8347773718282673
GSE96804,GSM2544308,GSM2544311,0.8587553703728487
GSE96804,GSM2544308,GSM2544312,0.8028096486975662
GSE96804,GSM2544308,GSM2544313,0.777924380751665
GSE96804,GSM2544308,GSM2544314,0.8589922192654085
GSE96804,GSM2544308,GSM2544315,0.6430869274148004
GSE96804,GSM2544308,GSM2544316,0.6461830844429562
GSE96804,GSM2544308,GSM2544317,0.6644478972530481
GSE96804,GSM2544308,GSM2544318,0.6309597251732072
GSE96804,GSM2544308,GSM2544319,0.5867455773168583
GSE96804,GSM2544308,GSM2544320,0.6218978481910387
GSE96804,GSM2544308,GSM2544321,0.6048232528712281
GSE96804,GSM2544308,GSM2544322,0.600678495578896
GSE96804,GSM2544308,GSM2544323,0.6268688122546033
GSE96804,GSM2544308,GSM2544324,0.5691924800631347
GSE96804,GSM2544308,GSM2544325,0.633581074055733
GSE96804,GSM2544308,GSM2544326,0.7387672255125647
GSE96804,GSM2544308,GSM2544327,0.6336461853131929
GSE96804,GSM2544308,GSM2544328,0.6237816560392846
GSE96804,GSM2544308,GSM2544329,0.6277255955646024
GSE96804,GSM2544308,GSM2544330,0.6727297186421319
GSE96804,GSM2544308,GSM2544331,0.617085330701877
GSE96804,GSM2544308,GSM2544332,0.5582044750037123
GSE96804,GSM2544308,GSM2544333,0.6370507579970538
GSE96804,GSM2544308,GSM2544334,0.5688265293538927
GSE96804,GSM2544308,GSM2544335,0.6027147030123712
GSE96804,GSM2544309,GSM2544310,0.6627321016015707
GSE96804,GSM2544309,GSM2544311,0.7680663722007186
GSE96804,GSM2544309,GSM2544312,0.7730398102654857
GSE96804,GSM2544309,GSM2544313,0.7356497941023961
GSE96804,GSM2544309,GSM2544314,0.8210001176124606
GSE96804,GSM2544309,GSM2544315,0.6768509222748103
GSE96804,GSM2544309,GSM2544316,0.6304029225984411
GSE96804,GSM2544309,GSM2544317,0.6381435971763553
GSE96804,GSM2544309,GSM2544318,0.6577324842642439
GSE96804,GSM2544309,GSM2544319,0.6566740060731111
GSE96804,GSM2544309,GSM2544320,0.6998062221970099
GSE96804,GSM2544309,GSM2544321,0.674459259403086
GSE96804,GSM2544309,GSM2544322,0.6219657135974491
GSE96804,GSM2544309,GSM2544323,0.6451478140191684
GSE96804,GSM2544309,GSM2544324,0.6658636607574271
GSE96804,GSM2544309,GSM2544325,0.6153060937600234
GSE96804,GSM2544309,GSM2544326,0.5921666157842189
GSE96804,GSM2544309,GSM2544327,0.7079586697651366
GSE96804,GSM2544309,GSM2544328,0.6331439543733892
GSE96804,GSM2544309,GSM2544329,0.6275643011343265
GSE96804,GSM2544309,GSM2544330,0.59442979959848
GSE96804,GSM2544309,GSM2544331,0.6549623122784727
GSE96804,GSM2544309,GSM2544332,0.6430048268396578
GSE96804,GSM2544309,GSM2544333,0.6213070824948908
GSE96804,GSM2544309,GSM2544334,0.6493277135670632
GSE96804,GSM2544309,GSM2544335,0.6291778159651678
GSE96804,GSM2544310,GSM2544311,0.8845927057902911
GSE96804,GSM2544310,GSM2544312,0.9179409269728682
GSE96804,GSM2544310,GSM2544313,0.8627792824038572
GSE96804,GSM2544310,GSM2544314,0.8935294798321683
GSE96804,GSM2544310,GSM2544315,0.8241578147384317
GSE96804,GSM2544310,GSM2544316,0.793171098488422
GSE96804,GSM2544310,GSM2544317,0.805528729678214
GSE96804,GSM2544310,GSM2544318,0.7677613534488487
GSE96804,GSM2544310,GSM2544319,0.7581152847725552
GSE96804,GSM2544310,GSM2544320,0.7127800546678018
GSE96804,GSM2544310,GSM2544321,0.7574469956081303
GSE96804,GSM2544310,GSM2544322,0.7536171627896968
GSE96804,GSM2544310,GSM2544323,0.7797998902388519
GSE96804,GSM2544310,GSM2544324,0.7249825733719325
GSE96804,GSM2544310,GSM2544325,0.7911789413494272
GSE96804,GSM2544310,GSM2544326,0.7903996429150872
GSE96804,GSM2544310,GSM2544327,0.7700003650802002
GSE96804,GSM2544310,GSM2544328,0.7714484524940587
GSE96804,GSM2544310,GSM2544329,0.7666967535839276
GSE96804,GSM2544310,GSM2544330,0.8091611513350679
GSE96804,GSM2544310,GSM2544331,0.7901989653507541
GSE96804,GSM2544310,GSM2544332,0.7235998364014904
GSE96804,GSM2544310,GSM2544333,0.7764818847264234
GSE96804,GSM2544310,GSM2544334,0.7168206068641969
GSE96804,GSM2544310,GSM2544335,0.7584665152106903
GSE96804,GSM2544311,GSM2544312,0.9049725982298491
GSE96804,GSM2544311,GSM2544313,0.8495656763543866
GSE96804,GSM2544311,GSM2544314,0.914767079548142
GSE96804,GSM2544311,GSM2544315,0.7540380236694506
GSE96804,GSM2544311,GSM2544316,0.7399800793946615
GSE96804,GSM2544311,GSM2544317,0.7570827928207425
GSE96804,GSM2544311,GSM2544318,0.7410375959419013
GSE96804,GSM2544311,GSM2544319,0.6944352733911081
GSE96804,GSM2544311,GSM2544320,0.6871660512261
GSE96804,GSM2544311,GSM2544321,0.7217533455545284
GSE96804,GSM2544311,GSM2544322,0.718479088022365
GSE96804,GSM2544311,GSM2544323,0.7168431203561464
GSE96804,GSM2544311,GSM2544324,0.699698766751707
GSE96804,GSM2544311,GSM2544325,0.7422075949597318
GSE96804,GSM2544311,GSM2544326,0.7466049492172743
GSE96804,GSM2544311,GSM2544327,0.7612830849039737
GSE96804,GSM2544311,GSM2544328,0.7146702751275827
GSE96804,GSM2544311,GSM2544329,0.7240248223346185
GSE96804,GSM2544311,GSM2544330,0.7415258618446648
GSE96804,GSM2544311,GSM2544331,0.7339582588524618
GSE96804,GSM2544311,GSM2544332,0.6885465858483729
GSE96804,GSM2544311,GSM2544333,0.7356692006291361
GSE96804,GSM2544311,GSM2544334,0.6771270871356907
GSE96804,GSM2544311,GSM2544335,0.7140867531833422
GSE96804,GSM2544312,GSM2544313,0.8873748280104238
GSE96804,GSM2544312,GSM2544314,0.9286169713655336
GSE96804,GSM2544312,GSM2544315,0.8248820081124317
GSE96804,GSM2544312,GSM2544316,0.7939826046759465
GSE96804,GSM2544312,GSM2544317,0.8088272109619757
GSE96804,GSM2544312,GSM2544318,0.8108890890138938
GSE96804,GSM2544312,GSM2544319,0.8002165722983842
GSE96804,GSM2544312,GSM2544320,0.7683617974436403
GSE96804,GSM2544312,GSM2544321,0.7976623409512081
GSE96804,GSM2544312,GSM2544322,0.7819164067797699
GSE96804,GSM2544312,GSM2544323,0.805790586905793
GSE96804,GSM2544312,GSM2544324,0.7837347072157489
GSE96804,GSM2544312,GSM2544325,0.8025219625671818
GSE96804,GSM2544312,GSM2544326,0.7640319257932121
GSE96804,GSM2544312,GSM2544327,0.8270674002332546
GSE96804,GSM2544312,GSM2544328,0.7969618638505986
GSE96804,GSM2544312,GSM2544329,0.7900609765479585
GSE96804,GSM2544312,GSM2544330,0.793473161726702
GSE96804,GSM2544312,GSM2544331,0.8264970165721043
GSE96804,GSM2544312,GSM2544332,0.7716940382185844
GSE96804,GSM2544312,GSM2544333,0.7986077108085009
GSE96804,GSM2544312,GSM2544334,0.7716120771987851
GSE96804,GSM2544312,GSM2544335,0.783988098642732
GSE96804,GSM2544313,GSM2544314,0.908321625951943
GSE96804,GSM2544313,GSM2544315,0.8915590431299576
GSE96804,GSM2544313,GSM2544316,0.8749366267876177
GSE96804,GSM2544313,GSM2544317,0.8787816896002483
GSE96804,GSM2544313,GSM2544318,0.8741762368000906
GSE96804,GSM2544313,GSM2544319,0.8447589889075531
GSE96804,GSM2544313,GSM2544320,0.8142430682938621
GSE96804,GSM2544313,GSM2544321,0.8722393751763003
GSE96804,GSM2544313,GSM2544322,0.8497169069417482
GSE96804,GSM2544313,GSM2544323,0.8556934695834837
GSE96804,GSM2544313,GSM2544324,0.8460272985938472
GSE96804,GSM2544313,GSM2544325,0.8710651533791087
GSE96804,GSM2544313,GSM2544326,0.8012835915217402
GSE96804,GSM2544313,GSM2544327,0.8738814880471446
GSE96804,GSM2544313,GSM2544328,0.839738670601005
GSE96804,GSM2544313,GSM2544329,0.8606104652690225
GSE96804,GSM2544313,GSM2544330,0.8709749915341837
GSE96804,GSM2544313,GSM2544331,0.857512438713546
GSE96804,GSM2544313,GSM2544332,0.8411462302053504
GSE96804,GSM2544313,GSM2544333,0.8663655132081418
GSE96804,GSM2544313,GSM2544334,0.8264632173118942
GSE96804,GSM2544313,GSM2544335,0.8616738644188496
GSE96804,GSM2544314,GSM2544315,0.8269220809206842
GSE96804,GSM2544314,GSM2544316,0.8040249296471147
GSE96804,GSM2544314,GSM2544317,0.8089353344601546
GSE96804,GSM2544314,GSM2544318,0.7993925124818484
GSE96804,GSM2544314,GSM2544319,0.7759386412429905
GSE96804,GSM2544314,GSM2544320,0.7640947505815014
GSE96804,GSM2544314,GSM2544321,0.7992676154688136
GSE96804,GSM2544314,GSM2544322,0.7709371561310033
GSE96804,GSM2544314,GSM2544323,0.780944260377745
GSE96804,GSM2544314,GSM2544324,0.7752258569269882
GSE96804,GSM2544314,GSM2544325,0.7885869457311635
GSE96804,GSM2544314,GSM2544326,0.7572438506955363
GSE96804,GSM2544314,GSM2544327,0.8213761628229445
GSE96804,GSM2544314,GSM2544328,0.7844205608549333
GSE96804,GSM2544314,GSM2544329,0.7830912268211362
GSE96804,GSM2544314,GSM2544330,0.7962584604988181
GSE96804,GSM2544314,GSM2544331,0.7906338384899924
GSE96804,GSM2544314,GSM2544332,0.7529217045713478
GSE96804,GSM2544314,GSM2544333,0.7903534607254189
GSE96804,GSM2544314,GSM2544334,0.7469359228525816
GSE96804,GSM2544314,GSM2544335,0.7730829071759113
GSE96804,GSM2544315,GSM2544316,0.9110873583246091
GSE96804,GSM2544315,GSM2544317,0.9071396271675013
GSE96804,GSM2544315,GSM2544318,0.9066311748185899
GSE96804,GSM2544315,GSM2544319,0.894960476883047
GSE96804,GSM2544315,GSM2544320,0.8304421071892871
GSE96804,GSM2544315,GSM2544321,0.9229696125172823
GSE96804,GSM2544315,GSM2544322,0.8953089266434654
GSE96804,GSM2544315,GSM2544323,0.9069473274416118
GSE96804,GSM2544315,GSM2544324,0.9136504345976236
GSE96804,GSM2544315,GSM2544325,0.9226590161117865
GSE96804,GSM2544315,GSM2544326,0.7903536312879826
GSE96804,GSM2544315,GSM2544327,0.9061555488867404
GSE96804,GSM2544315,GSM2544328,0.891115911541788
GSE96804,GSM2544315,GSM2544329,0.8978781719894147
GSE96804,GSM2544315,GSM2544330,0.8973457516672418
GSE96804,GSM2544315,GSM2544331,0.898820740094565
GSE96804,GSM2544315,GSM2544332,0.9096829461885989
GSE96804,GSM2544315,GSM2544333,0.9023020071027134
GSE96804,GSM2544315,GSM2544334,0.8826299162396349
GSE96804,GSM2544315,GSM2544335,0.9041644942293562
GSE96804,GSM2544316,GSM2544317,0.9523574104441974
GSE96804,GSM2544316,GSM2544318,0.9339152835364528
GSE96804,GSM2544316,GSM2544319,0.932124226249063
GSE96804,GSM2544316,GSM2544320,0.8657593304727542
GSE96804,GSM2544316,GSM2544321,0.9378735757273553
GSE96804,GSM2544316,GSM2544322,0.9328782543515303
GSE96804,GSM2544316,GSM2544323,0.9281562928544681
GSE96804,GSM2544316,GSM2544324,0.9251443832815625
GSE96804,GSM2544316,GSM2544325,0.942197887333381
GSE96804,GSM2544316,GSM2544326,0.8505416117285852
GSE96804,GSM2544316,GSM2544327,0.9287160307771862
GSE96804,GSM2544316,GSM2544328,0.9273994490971041
GSE96804,GSM2544316,GSM2544329,0.9396290234553486
GSE96804,GSM2544316,GSM2544330,0.9366238914290146
GSE96804,GSM2544316,GSM2544331,0.9339086750247136
GSE96804,GSM2544316,GSM2544332,0.9147250455768219
GSE96804,GSM2544316,GSM2544333,0.9569308551135419
GSE96804,GSM2544316,GSM2544334,0.899925914686143
GSE96804,GSM2544316,GSM2544335,0.9264084121400579
GSE96804,GSM2544317,GSM2544318,0.9402908607684191
GSE96804,GSM2544317,GSM2544319,0.9305862700030596
GSE96804,GSM2544317,GSM2544320,0.8785099933574817
GSE96804,GSM2544317,GSM2544321,0.939672524925692
GSE96804,GSM2544317,GSM2544322,0.9405535698273171
GSE96804,GSM2544317,GSM2544323,0.9274886709059952
GSE96804,GSM2544317,GSM2544324,0.9248434026360882
GSE96804,GSM2544317,GSM2544325,0.9439738965833967
GSE96804,GSM2544317,GSM2544326,0.872042043109962
GSE96804,GSM2544317,GSM2544327,0.9276742181992044
GSE96804,GSM2544317,GSM2544328,0.9123903004209868
GSE96804,GSM2544317,GSM2544329,0.9480701843436635
GSE96804,GSM2544317,GSM2544330,0.9522365125394018
GSE96804,GSM2544317,GSM2544331,0.9291564255347924
GSE96804,GSM2544317,GSM2544332,0.9250367868377076
GSE96804,GSM2544317,GSM2544333,0.9493996137798917
GSE96804,GSM2544317,GSM2544334,0.9017657515749703
GSE96804,GSM2544317,GSM2544335,0.9386996087218319
GSE96804,GSM2544318,GSM2544319,0.9287441093305682
GSE96804,GSM2544318,GSM2544320,0.8941569139420246
GSE96804,GSM2544318,GSM2544321,0.9500915392831589
GSE96804,GSM2544318,GSM2544322,0.9330368542693845
GSE96804,GSM2544318,GSM2544323,0.9197499135374403
GSE96804,GSM2544318,GSM2544324,0.9460861041020391
GSE96804,GSM2544318,GSM2544325,0.9357147384904523
GSE96804,GSM2544318,GSM2544326,0.8670795721437095
GSE96804,GSM2544318,GSM2544327,0.9195056928745248
GSE96804,GSM2544318,GSM2544328,0.9087011290608058
GSE96804,GSM2544318,GSM2544329,0.953616481908881
GSE96804,GSM2544318,GSM2544330,0.9291303927007037
GSE96804,GSM2544318,GSM2544331,0.9287693838371278
GSE96804,GSM2544318,GSM2544332,0.9420737864704649
GSE96804,GSM2544318,GSM2544333,0.9528315764787249
GSE96804,GSM2544318,GSM2544334,0.9133673965711758
GSE96804,GSM2544318,GSM2544335,0.9421989353144241
GSE96804,GSM2544319,GSM2544320,0.9150920284929381
GSE96804,GSM2544319,GSM2544321,0.9416125194280298
GSE96804,GSM2544319,GSM2544322,0.9238587982644657
GSE96804,GSM2544319,GSM2544323,0.9476042231992398
GSE96804,GSM2544319,GSM2544324,0.9401997090498666
GSE96804,GSM2544319,GSM2544325,0.9291820118018783
GSE96804,GSM2544319,GSM2544326,0.8358073474608628
GSE96804,GSM2544319,GSM2544327,0.9314076096370089
GSE96804,GSM2544319,GSM2544328,0.9308587969840428
GSE96804,GSM2544319,GSM2544329,0.9286194509051311
GSE96804,GSM2544319,GSM2544330,0.9066685806302295
GSE96804,GSM2544319,GSM2544331,0.9422083996081528
GSE96804,GSM2544319,GSM2544332,0.9320245006820937
GSE96804,GSM2544319,GSM2544333,0.9268816899895795
GSE96804,GSM2544319,GSM2544334,0.9319280538880035
GSE96804,GSM2544319,GSM2544335,0.9331196988247268
GSE96804,GSM2544320,GSM2544321,0.8997136898702814
GSE96804,GSM2544320,GSM2544322,0.8770664168036965
GSE96804,GSM2544320,GSM2544323,0.8944897071218761
GSE96804,GSM2544320,GSM2544324,0.8876509733397743
GSE96804,GSM2544320,GSM2544325,0.8572400269842624
GSE96804,GSM2544320,GSM2544326,0.8403918037302147
GSE96804,GSM2544320,GSM2544327,0.8689141175799185
GSE96804,GSM2544320,GSM2544328,0.8933596964912901
GSE96804,GSM2544320,GSM2544329,0.8829954569630731
GSE96804,GSM2544320,GSM2544330,0.8494941293628606
GSE96804,GSM2544320,GSM2544331,0.8929943495854734
GSE96804,GSM2544320,GSM2544332,0.875190245769845
GSE96804,GSM2544320,GSM2544333,0.880065020543146
GSE96804,GSM2544320,GSM2544334,0.9135862363918229
GSE96804,GSM2544320,GSM2544335,0.8802148230395678
GSE96804,GSM2544321,GSM2544322,0.9483688535017701
GSE96804,GSM2544321,GSM2544323,0.9443430202620384
GSE96804,GSM2544321,GSM2544324,0.9666087395500408
GSE96804,GSM2544321,GSM2544325,0.9476026987091039
GSE96804,GSM2544321,GSM2544326,0.8405875566724109
GSE96804,GSM2544321,GSM2544327,0.9390841327959115
GSE96804,GSM2544321,GSM2544328,0.9346536429033053
GSE96804,GSM2544321,GSM2544329,0.9468397720895566
GSE96804,GSM2544321,GSM2544330,0.9298497727350956
GSE96804,GSM2544321,GSM2544331,0.9418183997732438
GSE96804,GSM2544321,GSM2544332,0.9497762929450914
GSE96804,GSM2544321,GSM2544333,0.9475918022365809
GSE96804,GSM2544321,GSM2544334,0.9359302857804873
GSE96804,GSM2544321,GSM2544335,0.9418552556423713
GSE96804,GSM2544322,GSM2544323,0.9287362518461945
GSE96804,GSM2544322,GSM2544324,0.9365813038963218
GSE96804,GSM2544322,GSM2544325,0.947304291136492
GSE96804,GSM2544322,GSM2544326,0.8486332331037726
GSE96804,GSM2544322,GSM2544327,0.9274403739235689
GSE96804,GSM2544322,GSM2544328,0.9075885963467808
GSE96804,GSM2544322,GSM2544329,0.9393062027962387
GSE96804,GSM2544322,GSM2544330,0.9313948533347324
GSE96804,GSM2544322,GSM2544331,0.9259041237520477
GSE96804,GSM2544322,GSM2544332,0.9331488804572419
GSE96804,GSM2544322,GSM2544333,0.9410182128788084
GSE96804,GSM2544322,GSM2544334,0.9108701781026198
GSE96804,GSM2544322,GSM2544335,0.9409527301229456
GSE96804,GSM2544323,GSM2544324,0.93996336074541
GSE96804,GSM2544323,GSM2544325,0.9480229838050362
GSE96804,GSM2544323,GSM2544326,0.8705306888897992
GSE96804,GSM2544323,GSM2544327,0.9167956846251915
GSE96804,GSM2544323,GSM2544328,0.9552339689630365
GSE96804,GSM2544323,GSM2544329,0.929560766118712
GSE96804,GSM2544323,GSM2544330,0.9217443370784381
GSE96804,GSM2544323,GSM2544331,0.9550208336278397
GSE96804,GSM2544323,GSM2544332,0.9304838363845531
GSE96804,GSM2544323,GSM2544333,0.9361399524697452
GSE96804,GSM2544323,GSM2544334,0.9475231086097257
GSE96804,GSM2544323,GSM2544335,0.9265257254833286
GSE96804,GSM2544324,GSM2544325,0.9490574693572201
GSE96804,GSM2544324,GSM2544326,0.8134708073130508
GSE96804,GSM2544324,GSM2544327,0.9409791187148523
GSE96804,GSM2544324,GSM2544328,0.9300623909213539
GSE96804,GSM2544324,GSM2544329,0.9348415987406904
GSE96804,GSM2544324,GSM2544330,0.9067241921931909
GSE96804,GSM2544324,GSM2544331,0.9368360348827601
GSE96804,GSM2544324,GSM2544332,0.9577811467572782
GSE96804,GSM2544324,GSM2544333,0.9432958125846378
GSE96804,GSM2544324,GSM2544334,0.9341567394693951
GSE96804,GSM2544324,GSM2544335,0.9307716571104652
GSE96804,GSM2544325,GSM2544326,0.8576771585622335
GSE96804,GSM2544325,GSM2544327,0.935948795617608
GSE96804,GSM2544325,GSM2544328,0.9322378212079688
GSE96804,GSM2544325,GSM2544329,0.9362195651869427
GSE96804,GSM2544325,GSM2544330,0.9473672936735285
GSE96804,GSM2544325,GSM2544331,0.9425827249235943
GSE96804,GSM2544325,GSM2544332,0.9484208032964828
GSE96804,GSM2544325,GSM2544333,0.9533009985836041
GSE96804,GSM2544325,GSM2544334,0.9270369340336289
GSE96804,GSM2544325,GSM2544335,0.9407067288816003
GSE96804,GSM2544326,GSM2544327,0.7985404998475791
GSE96804,GSM2544326,GSM2544328,0.8632493193974557
GSE96804,GSM2544326,GSM2544329,0.8687110025503643
GSE96804,GSM2544326,GSM2544330,0.8892288538954513
GSE96804,GSM2544326,GSM2544331,0.8638344063605483
GSE96804,GSM2544326,GSM2544332,0.8212686222038658
GSE96804,GSM2544326,GSM2544333,0.8681299167518557
GSE96804,GSM2544326,GSM2544334,0.8464399978965951
GSE96804,GSM2544326,GSM2544335,0.842993165823303
GSE96804,GSM2544327,GSM2544328,0.909077116407616
GSE96804,GSM2544327,GSM2544329,0.9128940175846849
GSE96804,GSM2544327,GSM2544330,0.90190209831211
GSE96804,GSM2544327,GSM2544331,0.929550462051531
GSE96804,GSM2544327,GSM2544332,0.9280864483792797
GSE96804,GSM2544327,GSM2544333,0.9266008070784352
GSE96804,GSM2544327,GSM2544334,0.9038668847043103
GSE96804,GSM2544327,GSM2544335,0.9222774100636482
GSE96804,GSM2544328,GSM2544329,0.9073448614225048
GSE96804,GSM2544328,GSM2544330,0.9055064472017971
GSE96804,GSM2544328,GSM2544331,0.9516798194325583
GSE96804,GSM2544328,GSM2544332,0.9135088486853835
GSE96804,GSM2544328,GSM2544333,0.9340428659857921
GSE96804,GSM2544328,GSM2544334,0.9362611638097323
GSE96804,GSM2544328,GSM2544335,0.8935490488736204
GSE96804,GSM2544329,GSM2544330,0.9431257427782579
GSE96804,GSM2544329,GSM2544331,0.9220767726140304
GSE96804,GSM2544329,GSM2544332,0.9265854561462809
GSE96804,GSM2544329,GSM2544333,0.9497231230184454
GSE96804,GSM2544329,GSM2544334,0.908280620730975
GSE96804,GSM2544329,GSM2544335,0.9478072935596843
GSE96804,GSM2544330,GSM2544331,0.916318134053303
GSE96804,GSM2544330,GSM2544332,0.9139201271247124
GSE96804,GSM2544330,GSM2544333,0.9484112453515042
GSE96804,GSM2544330,GSM2544334,0.8912602809654359
GSE96804,GSM2544330,GSM2544335,0.9426734726486469
GSE96804,GSM2544331,GSM2544332,0.9338919379673585
GSE96804,GSM2544331,GSM2544333,0.9442128056798055
GSE96804,GSM2544331,GSM2544334,0.9448301065858878
GSE96804,GSM2544331,GSM2544335,0.9167964445205281
GSE96804,GSM2544332,GSM2544333,0.9376443761667094
GSE96804,GSM2544332,GSM2544334,0.9367336671817176
GSE96804,GSM2544332,GSM2544335,0.9395499246882422
GSE96804,GSM2544333,GSM2544334,0.9154792765362415
GSE96804,GSM2544333,GSM2544335,0.9460833744501501
GSE96804,GSM2544334,GSM2544335,0.9151288985029367
GSE30528,GSM756992,GSM756993,0.10687744740310325
GSE30528,GSM756992,GSM756994,0.49963434774417265
GSE30528,GSM756992,GSM756995,0.3944180150216294
GSE30528,GSM756992,GSM756996,0.7238490925751936
GSE30528,GSM756992,GSM756997,0.30659960165677863
GSE30528,GSM756992,GSM756998,0.635428866544631
GSE30528,GSM756992,GSM756999,0.5229242992986902
GSE30528,GSM756992,GSM757000,0.40966887304057586
GSE30528,GSM756992,GSM757001,-0.2400743000099293
GSE30528,GSM756992,GSM757002,-0.0006788480421343489
GSE30528,GSM756992,GSM757003,-0.4085170272451326
GSE30528,GSM756992,GSM757004,-0.3577843041304345
GSE30528,GSM756992,GSM757005,-0.4190602008772175
GSE30528,GSM756992,GSM757006,-0.2848283441876919
GSE30528,GSM756992,GSM757007,-0.37681399118539033
GSE30528,GSM756992,GSM757008,-0.20493117568011765
GSE30528,GSM756992,GSM757009,0.06528591941064159
GSE30528,GSM756992,GSM757010,-0.2347979857847456
GSE30528,GSM756992,GSM757011,-0.14124817682333612
GSE30528,GSM756992,GSM757012,-0.3026729963824173
GSE30528,GSM756992,GSM757013,-0.33107144077294787
GSE30528,GSM756993,GSM756994,0.38180286835384897
GSE30528,GSM756993,GSM756995,0.26306416361005397
GSE30528,GSM756993,GSM756996,-0.012465674203433696
GSE30528,GSM756993,GSM756997,-0.17984917232856318
GSE30528,GSM756993,GSM756998,-0.11480640133677245
GSE30528,GSM756993,GSM756999,-0.10081529766281448
GSE30528,GSM756993,GSM757000,0.13092437236075433
GSE30528,GSM756993,GSM757001,-0.1617817518501198
GSE30528,GSM756993,GSM757002,0.13355732986805438
GSE30528,GSM756993,GSM757003,0.06559121189314956
GSE30528,GSM756993,GSM757004,0.07079202416528863
GSE30528,GSM756993,GSM757005,0.15905973164054812
GSE30528,GSM756993,GSM757006,0.12788204888786928
GSE30528,GSM756993,GSM757007,0.18682221733170642
GSE30528,GSM756993,GSM757008,0.11439260240666262
GSE30528,GSM756993,GSM757009,-0.0485464284349835
GSE30528,GSM756993,GSM757010,-0.05179418833520417
GSE30528,GSM756993,GSM757011,-0.054775565222886034
GSE30528,GSM756993,GSM757012,-0.2653287249422009
GSE30528,GSM756993,GSM757013,-0.10087411603513075
GSE30528,GSM756994,GSM756995,0.708593491930366
GSE30528,GSM756994,GSM756996,0.3193738782228872
GSE30528,GSM756994,GSM756997,-0.246847769856984
GSE30528,GSM756994,GSM756998,0.29294272368536406
GSE30528,GSM756994,GSM756999,0.2552960319978483
GSE30528,GSM756994,GSM757000,0.39023492264762694
GSE30528,GSM756994,GSM757001,-0.37949118210372584
GSE30528,GSM756994,GSM757002,0.22085060766076461
GSE30528,GSM756994,GSM757003,-0.09395195567677206
GSE30528,GSM756994,GSM757004,-0.22948229393489455
GSE30528,GSM756994,GSM757005,-0.09005563786157958
GSE30528,GSM756994,GSM757006,-0.01820084476618525
GSE30528,GSM756994,GSM757007,-0.07199179620347014
GSE30528,GSM756994,GSM757008,-0.01807084039639702
GSE30528,GSM756994,GSM757009,0.012457314245566342
GSE30528,GSM756994,GSM757010,0.13707698823472517
GSE30528,GSM756994,GSM757011,-0.28081178393770406
GSE30528,GSM756994,GSM757012,-0.40758235607127347
GSE30528,GSM756994,GSM757013,-0.32468339348438807
GSE30528,GSM756995,GSM756996,0.2166557272574665
GSE30528,GSM756995,GSM756997,-0.19068600672926267
GSE30528,GSM756995,GSM756998,0.25151665703355464
GSE30528,GSM756995,GSM756999,0.19643908091215717
GSE30528,GSM756995,GSM757000,0.33251103407552096
GSE30528,GSM756995,GSM757001,-0.3393490824513685
GSE30528,GSM756995,GSM757002,0.20820832367524325
GSE30528,GSM756995,GSM757003,-0.13080684560569975
GSE30528,GSM756995,GSM757004,-0.14402358024236253
GSE30528,GSM756995,GSM757005,-0.06068910855211916
GSE30528,GSM756995,GSM757006,-0.08336035048483188
GSE30528,GSM756995,GSM757007,-0.15035371267164255
GSE30528,GSM756995,GSM757008,-0.12863417422556286
GSE30528,GSM756995,GSM757009,0.15095891121389995
GSE30528,GSM756995,GSM757010,0.1783854079421706
GSE30528,GSM756995,GSM757011,-0.10838866976074814
GSE30528,GSM756995,GSM757012,-0.3134840440394962
GSE30528,GSM756995,GSM757013,-0.15745306763385333
GSE30528,GSM756996,GSM756997,0.47829079688724757
GSE30528,GSM756996,GSM756998,0.6638676241251122
GSE30528,GSM756996,GSM756999,0.5588638397966492
GSE30528,GSM756996,GSM757000,0.46517713007823724
GSE30528,GSM756996,GSM757001,-0.23624542479522678
GSE30528,GSM756996,GSM757002,-0.028803134910331648
GSE30528,GSM756996,GSM757003,-0.556597115411298
GSE30528,GSM756996,GSM757004,-0.4098524596462889
GSE30528,GSM756996,GSM757005,-0.5357404908538047
GSE30528,GSM756996,GSM757006,-0.35906709366485295
GSE30528,GSM756996,GSM757007,-0.42862457333696025
GSE30528,GSM756996,GSM757008,-0.26171273055328603
GSE30528,GSM756996,GSM757009,0.15540655517818983
GSE30528,GSM756996,GSM757010,-0.22251799201236927
GSE30528,GSM756996,GSM757011,0.0022575923550042128
GSE30528,GSM756996,GSM757012,-0.10872015941162254
GSE30528,GSM756996,GSM757013,-0.1787049874264689
GSE30528,GSM756997,GSM756998,0.5352449397772276
GSE30528,GSM756997,GSM756999,0.40862011121588265
GSE30528,GSM756997,GSM757000,0.10980622748219811
GSE30528,GSM756997,GSM757001,0.01672340898772811
GSE30528,GSM756997,GSM757002,-0.03173553829113854
GSE30528,GSM756997,GSM757003,-0.44534370294536907
GSE30528,GSM756997,GSM757004,-0.12915727398884166
GSE30528,GSM756997,GSM757005,-0.3026109888425837
GSE30528,GSM756997,GSM757006,-0.33931110385025637
GSE30528,GSM756997,GSM757007,-0.3274458209317759
GSE30528,GSM756997,GSM757008,-0.1648462161561574
GSE30528,GSM756997,GSM757009,0.14377498619837198
GSE30528,GSM756997,GSM757010,-0.41652022694849206
