gene_symbol,focused_pathways,analysis_family,primary_estimand,included_studies,complete_three_study_mapping,discovery_direction,pooled_direction,direction_matches_discovery,k,pooled_effect,tau2_reml,hk_scale,pooled_se_hk,pooled_se_modified_hk,ci_95_low_hk,ci_95_high_hk,ci_95_low_modified_hk,ci_95_high_modified_hk,p_value_hk,p_value_modified_hk,prediction_interval_95_low,prediction_interval_95_high,prediction_interval_95_low_modified_hk,prediction_interval_95_high_modified_hk,cochran_q,i2_percent,p_value_for_145_family,fdr_bh_145_family,fdr_lt_0_05,model,inference_df,prediction_interval_df
PDGFB,FIBROSIS,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.8558211801770467,0.7172513129158083,0.9825434119516643,0.5352639190208096,0.5399979306127848,-1.4472335821056945,3.158875942459788,-1.4676023900043194,3.179244750358413,0.2509621376428177,0.2538658773529319,-11.874241046749459,13.585883407103553,-11.906478830005307,13.618121190359401,12.156145758631741,83.54741675765234,0.2538658773529319,0.4861768554710769,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
LGALS3,MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.5747678753102096,0.0,1.0629003867312206,0.21160919169168776,0.21160919169168776,-0.33571299095082496,1.485248741571244,-0.33571299095082496,1.485248741571244,0.11302416693598621,0.11302416693598621,-2.1139818384352806,3.2635175890557,-2.1139818384352806,3.2635175890557,2.125800773462441,5.917806364212605,0.11302416693598621,0.38381123608567475,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
ANGPT2,ENDOTHELIAL_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.9030204842685762,0.5413711128461436,0.9608215092769002,0.4711577588996653,0.48066775497242364,-1.1242077331785856,2.9302487017157377,-1.1651259437404389,2.971166912277591,0.19534187336058778,0.2010635742041574,-10.198456448876511,12.004497417413665,-10.264082587713371,12.070123556250525,10.207744879231274,80.40703383889219,0.2010635742041574,0.4702293267677875,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
SKIL,TGF_BETA_SIGNALING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.5672955109706042,2.4619269819874714,0.9942868019742447,0.9321706846322693,0.9348449870757266,-3.443511229805151,4.578102251746359,-3.4550178245135257,4.589608846454734,0.6047185269957555,0.6056732634357946,-22.622378100834894,23.756969122776106,-22.63975222377978,23.774343245720992,35.98169258559699,94.44161778870688,0.6056732634357946,0.8695309227543587,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
EPAS1,HYPOXIA,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.5350251809323557,0.14276856446706343,1.0316091695596474,0.3114414881602567,0.3114414881602567,-1.8750497501057128,0.8049993882410013,-1.8750497501057128,0.8049993882410013,0.22795350740383555,0.22795350740383555,-6.756712299469312,5.686661937604601,-6.756712299469312,5.686661937604601,4.038889450395697,50.48143742077277,0.22795350740383555,0.48057710728268455,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
F12,COAGULATION_CASCADE,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,UP,False,3.0,0.45939760312509936,0.7156739789746089,1.0595702896972372,0.555888375661038,0.555888375661038,-1.9323970338192202,2.8511922400694187,-1.9323970338192202,2.8511922400694187,0.4954628576777117,0.4954628576777117,-12.402682844749993,13.321478051000192,-12.402682844749993,13.321478051000192,9.31898076821549,78.53842550226676,0.4954628576777117,0.7562327827712442,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
SMAD3,TGF_BETA_SIGNALING,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,UP,UP,True,3.0,0.28582864671463504,0.10457935625094233,1.1317431351586285,0.30098673788167374,0.30098673788167374,-1.0092127626342857,1.5808700560635556,-1.0092127626342857,1.5808700560635556,0.44252725909813473,0.44252725909813473,-5.327558808393955,5.899216101823225,-5.327558808393955,5.899216101823225,3.6333568519742423,44.95448475111196,0.44252725909813473,0.7291642337412447,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
PDGFA,FIBROSIS,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE142025_C1;GSE96804;GSE30528,True,DOWN,DOWN,True,3.0,-0.3197918969073369,0.0,0.7004223947397923,0.16900455517826446,0.20193816177576365,-1.0469598075761786,0.4073760137615049,-1.1886616799016476,0.5490778860869737,0.19899674415446383,0.2541263130924931,-2.467198376392,1.8276145825773265,-2.885659524528936,2.2460757307142623,1.4008447894795846,0.0,0.2541263130924931,0.4861768554710769,False,REML random effects with modified Hartung-Knapp primary t inference,2.0,1.0
C2,COMPLEMENT_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE96804;GSE30528,False,NOT_ESTIMABLE,UP,False,2.0,0.9623466014599528,0.7126492611270462,1.0000000110147695,0.6610539361797504,0.6610539361797504,-7.4371400534642715,9.361833256384177,-7.4371400534642715,9.361833256384177,0.38317669962293716,0.38317669962293716,,,,,5.148087675306773,80.57531139579105,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
C4A,COMPLEMENT_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE30528,False,NOT_ESTIMABLE,NOT_ESTIMABLE,True,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
C4B,COMPLEMENT_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE96804,False,NOT_ESTIMABLE,NOT_ESTIMABLE,True,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
C8A,COMPLEMENT_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE96804;GSE30528,False,NOT_ESTIMABLE,UP,False,2.0,0.42556591508406566,0.2587321992969765,1.0000000026509985,0.4418952000358296,0.4418952000358296,-5.189244968617801,6.040376798785933,-5.189244968617801,6.040376798785933,0.5119824599123386,0.5119824599123386,,,,,2.7997954846997706,64.28310548164082,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
C8B,COMPLEMENT_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE96804;GSE30528,False,NOT_ESTIMABLE,DOWN,False,2.0,-0.1662487010008029,0.0,0.18694651419911978,0.10004465786806852,0.23138500852045293,-1.4374366066587836,1.1049392046571778,-3.1062739922027625,2.773776590201157,0.34487294325418144,0.6033665292431336,,,,,0.18694651419911978,0.0,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
C9,COMPLEMENT_ACTIVATION,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE96804;GSE30528,False,NOT_ESTIMABLE,DOWN,False,2.0,-0.06306095487052678,0.0,0.031094006324029286,0.04072458864568753,0.23095021185388476,-0.5805159160096104,0.45439400626855686,-2.9975616306083532,2.8714397208672997,0.36504734838039127,0.8303074671838679,,,,,0.031094006324029286,0.0,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
CA9,HYPOXIA,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE96804;GSE30528,False,NOT_ESTIMABLE,DOWN,False,2.0,-0.3796745475348898,0.0,0.3208896907926763,0.13203826395305224,0.23308907756771313,-2.0573797623654335,1.2980306672956539,-3.341352088936355,2.582002993866575,0.21306651079517838,0.3505168572706337,,,,,0.3208896907926763,0.0,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
CCL7,MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE96804;GSE30528,False,NOT_ESTIMABLE,UP,False,2.0,0.23117768599710456,0.0,0.8329732982798534,0.21193888259481727,0.23221758292056993,-2.4617611478632884,2.9241165198574977,-2.719426465991054,3.1817818379852634,0.47237721099954194,0.5014286244936514,,,,,0.8329732982798534,0.0,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
CXCL11,MACROPHAGE_RECRUITMENT,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE96804;GSE30528,False,NOT_ESTIMABLE,UP,False,2.0,0.3165120968562427,0.0,0.41285104220196334,0.149414930810684,0.23253980578578776,-1.5819846047041441,2.21500879841663,-2.6381862848281337,3.2712104785406186,0.28078280016837154,0.40338370115139804,,,,,0.41285104220196334,0.0,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
F2,COAGULATION_CASCADE,analysis_defined_145_gene_focused_universe,three-study synthesis with GSE30122 represented by glomerular GSE30528,GSE96804;GSE30528,False,NOT_ESTIMABLE,UP,False,2.0,0.29344835455757895,0.0,0.03898793269430423,0.04583231545064765,0.23211686406453547,-0.2889064291030901,0.8758031382182481,-2.6558760430249864,3.2427727521401444,0.09863377436460934,0.4260433631444001,,,,,0.03898793269430423,0.0,1.0,1.0,False,REML random effects with modified Hartung-Knapp primary t inference,,
