cohort,gene_symbol,theme,candidate_source_row,platform,tissue,processing,expression_scale,contrast,n_case,n_control,case_ids,control_ids,input_path,expression_source_row,selected_probe_id,effect_definition,variance_definition,analysis_code_path,analysis_function,analysis_code_line,mapping_status,case_mean,control_mean,case_sd,control_sd,raw_mean_difference,hedges_g,variance,se
GSE96804,CCR2,MACROPHAGE_RECRUITMENT,9,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,2824.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,4.2688243902439025,3.804871,0.7507031494207573,0.29046223033568225,0.4639533902439026,0.715986804306033,0.07888233208978888,0.28085998662997347
GSE96804,PECAM1,ENDOTHELIAL_ACTIVATION;LEUKOCYTE_ADHESION,10,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,14425.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,12.483282926829268,11.916675,0.672390423750383,0.4251131228706567,0.5666079268292687,0.9262479142628756,0.08190807774993575,0.2861958730483998
GSE96804,ITGAL,LEUKOCYTE_ADHESION,11,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,8394.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,4.981711219512195,4.865315000000001,0.39699210603735635,0.3993835837954073,0.11639621951219414,0.28889081083977247,0.07512156094228883,0.274083127795727
GSE96804,FLT1,ENDOTHELIAL_ACTIVATION,12,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,6178.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,12.220133658536586,12.90982,0.9053209638292823,0.41918155292878695,-0.689686341463414,-0.8701759925127206,0.08102541966431685,0.28464964371015267
GSE96804,MMP7,ECM_REMODELING,13,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,12236.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,11.230106341463415,8.935328,2.697824927656311,1.2537520648189955,2.294778341463415,0.9712629314381875,0.08265655727420472,0.2875005343894246
GSE96804,CCR5,MACROPHAGE_RECRUITMENT,14,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,2827.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,3.6879941463414627,3.5126959999999996,0.28081388996073187,0.26999443182172644,0.17529814634146312,0.6239201117776219,0.07780135769389188,0.27892894739322394
GSE96804,CSF1R,MACROPHAGE_RECRUITMENT,15,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,3885.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,6.03042243902439,5.529883,0.6335954767585563,0.40891799419932595,0.50053943902439,0.8654473738133515,0.08095350325084795,0.284523291227358
GSE96804,LUM,FIBROSIS,16,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,10526.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,9.176469268292683,6.142507000000001,2.261904481667374,1.0806011404335625,3.033962268292682,1.5275713601572336,0.09483779262634912,0.30795745262349006
GSE96804,F11,COAGULATION_CASCADE,17,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,5467.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,4.556656097560976,5.2227195,0.6048136847529082,0.47459084147876934,-0.6660634024390246,-1.1614458863761983,0.0862107534273268,0.29361667770637073
GSE96804,COL1A1,FIBROSIS,18,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,3621.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,4.909606829268292,4.0893825,0.7166911567768889,0.09278511500830974,0.8202243292682923,1.3667679825269134,0.09075945804597818,0.3012631043556084
GSE96804,COL1A2,FIBROSIS,19,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,3622.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,5.996208048780487,4.4277535,1.3616894736635434,0.18104065272677514,1.5684545487804877,1.3752902424992497,0.09096422962898691,0.3016027679398631
GSE96804,F3,COAGULATION_CASCADE,20,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,5476.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,10.372298292682926,11.11342,0.9872124962942437,0.3122042931024155,-0.7411217073170739,-0.8794612863256583,0.08116777767518334,0.28489959226924727
GSE96804,ADAMTS2,ECM_REMODELING,21,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,293.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,4.461626829268292,4.244370000000001,0.23139863001365227,0.09866412892658669,0.21725682926829126,1.080047306865916,0.08461195950941693,0.2908813495386339
GSE96804,CFH,COMPLEMENT_ACTIVATION,22,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,3197.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,11.889651463414632,10.746604000000001,1.305146683855039,0.8605939708767856,1.1430474634146304,0.9559892348910365,0.08239861594263836,0.28705159108187916
GSE96804,MMP14,ECM_REMODELING,23,GPL17586; Affymetrix Human Transcriptome Array 2.0,glomeruli,project frozen clean matrix,log2-scale normalized microarray expression,DKD_vs_Control,41,20,GSM2544275;GSM2544276;GSM2544277;GSM2544278;GSM2544279;GSM2544280;GSM2544281;GSM2544282;GSM2544283;GSM2544284;GSM2544285;GSM2544286;GSM2544287;GSM2544288;GSM2544289;GSM2544290;GSM2544291;GSM2544292;GSM2544293;GSM2544294;GSM2544295;GSM2544296;GSM2544297;GSM2544298;GSM2544299;GSM2544300;GSM2544301;GSM2544302;GSM2544303;GSM2544304;GSM2544305;GSM2544306;GSM2544307;GSM2544308;GSM2544309;GSM2544310;GSM2544311;GSM2544312;GSM2544313;GSM2544314;GSM2544315,GSM2544316;GSM2544317;GSM2544318;GSM2544319;GSM2544320;GSM2544321;GSM2544322;GSM2544323;GSM2544324;GSM2544325;GSM2544326;GSM2544327;GSM2544328;GSM2544329;GSM2544330;GSM2544331;GSM2544332;GSM2544333;GSM2544334;GSM2544335,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\data_processed\GSE96804\expression_matrix_clean.csv,12221.0,,Hedges g standardized mean difference (case minus control),statsmodels.effectsize_smd sampling variance,C:\Users\denglizhen\Documents\凝血通讯轴\release_m18_repository\scripts\stage21_m8_validation\run_m8_analysis.py,build_per_cohort_effect_sizes; hedges_g_from_samples,647,MAPPED_EFFECT_ESTIMATED,7.78165780487805,7.0434015,1.0578510032266175,0.32171530801847315,0.7382563048780497,0.8189597183687466,0.08026734712983664,0.2833149257096008
