source_feature_id,raw_annotation,candidate_gene_symbols,selected_gene_symbol,mapping_status,mean_expression,variance_expression,missing_fraction,finite_values,eligible_before_duplicate_collapse,selected_for_clean_matrix
ADAMTS8,ADAMTS8,ADAMTS8,ADAMTS8,unique_gene_symbol,7.65438,0.293539,0,True,True,True
ADAMTS9,ADAMTS9,ADAMTS9,ADAMTS9,unique_gene_symbol,12.7963,0.0493832,0,True,True,True
ADAMTS9-AS1,ADAMTS9-AS1,ADAMTS9-AS1,ADAMTS9-AS1,unique_gene_symbol,12.0359,0.127052,0,True,True,True
ADAMTS9-AS2,ADAMTS9-AS2,ADAMTS9-AS2,ADAMTS9-AS2,unique_gene_symbol,10.7566,0.0702711,0,True,True,True
ADAMTSL1,ADAMTSL1,ADAMTSL1,ADAMTSL1,unique_gene_symbol,10.5137,0.129863,0,True,True,True
ADAMTSL2,ADAMTSL2,ADAMTSL2,ADAMTSL2,unique_gene_symbol,11.6315,0.271082,0,True,True,True
ADAMTSL3,ADAMTSL3,ADAMTSL3,ADAMTSL3,unique_gene_symbol,11.16,0.233483,0,True,True,True
ADAMTSL4,ADAMTSL4,ADAMTSL4,ADAMTSL4,unique_gene_symbol,10.2721,0.333441,0,True,True,True
ADAMTSL4-AS1,ADAMTSL4-AS1,ADAMTSL4-AS1,ADAMTSL4-AS1,unique_gene_symbol,7.92074,0.28978,0,True,True,True
ADAMTSL5,ADAMTSL5,ADAMTSL5,ADAMTSL5,unique_gene_symbol,6.96536,0.154591,0,True,True,True
ADAP1,ADAP1,ADAP1,ADAP1,unique_gene_symbol,10.4683,0.0561957,0,True,True,True
ADAP2,ADAP2,ADAP2,ADAP2,unique_gene_symbol,10.6123,0.209064,0,True,True,True
ADAR,ADAR,ADAR,ADAR,unique_gene_symbol,14.2758,0.0514014,0,True,True,True
ADARB1,ADARB1,ADARB1,ADARB1,unique_gene_symbol,11.1819,0.0846069,0,True,True,True
ADARB2,ADARB2,ADARB2,ADARB2,unique_gene_symbol,6.068,0.731918,0,True,True,True
ADAT1,ADAT1,ADAT1,ADAT1,unique_gene_symbol,11.1366,0.0280747,0,True,True,True
ADAT2,ADAT2,ADAT2,ADAT2,unique_gene_symbol,8.38272,0.046275,0,True,True,True
ADAT3,ADAT3,ADAT3,ADAT3,unique_gene_symbol,8.54812,0.139164,0,True,True,True
ADCK1,ADCK1,ADCK1,ADCK1,unique_gene_symbol,9.36043,0.0533889,0,True,True,True
ADCK2,ADCK2,ADCK2,ADCK2,unique_gene_symbol,9.94441,0.0389777,0,True,True,True
ADCK5,ADCK5,ADCK5,ADCK5,unique_gene_symbol,8.79092,0.0261139,0,True,True,True
ADCY1,ADCY1,ADCY1,ADCY1,unique_gene_symbol,10.4046,0.166019,0,True,True,True
ADCY10,ADCY10,ADCY10,ADCY10,unique_gene_symbol,6.73912,0.229113,0,True,True,True
ADCY10P1,ADCY10P1,ADCY10P1,ADCY10P1,unique_gene_symbol,9.18511,0.0775896,0,True,True,True
ADCY2,ADCY2,ADCY2,ADCY2,unique_gene_symbol,6.62725,0.532918,0,True,True,True
ADCY3,ADCY3,ADCY3,ADCY3,unique_gene_symbol,10.5081,0.21431,0,True,True,True
ADCY4,ADCY4,ADCY4,ADCY4,unique_gene_symbol,11.0319,0.178212,0,True,True,True
ADCY5,ADCY5,ADCY5,ADCY5,unique_gene_symbol,10.9439,0.12073,0,True,True,True
ADCY6,ADCY6,ADCY6,ADCY6,unique_gene_symbol,12.5506,0.0555067,0,True,True,True
ADCY7,ADCY7,ADCY7,ADCY7,unique_gene_symbol,10.9636,0.948576,0,True,True,True
ADCY9,ADCY9,ADCY9,ADCY9,unique_gene_symbol,12.6249,0.097221,0,True,True,True
ADCYAP1,ADCYAP1,ADCYAP1,ADCYAP1,unique_gene_symbol,5.07457,1.93679,0,True,True,True
ADCYAP1R1,ADCYAP1R1,ADCYAP1R1,ADCYAP1R1,unique_gene_symbol,4.39614,2.06512,0,True,True,True
ADD1,ADD1,ADD1,ADD1,unique_gene_symbol,13.8574,0.0232093,0,True,True,True
ADD2,ADD2,ADD2,ADD2,unique_gene_symbol,4.78492,1.17475,0,True,True,True
ADD3,ADD3,ADD3,ADD3,unique_gene_symbol,13.2431,0.109419,0,True,True,True
ADGRA1,ADGRA1,ADGRA1,ADGRA1,unique_gene_symbol,5.61008,0.815919,0,True,True,True
ADGRA2,ADGRA2,ADGRA2,ADGRA2,unique_gene_symbol,11.6636,0.365795,0,True,True,True
ADGRA3,ADGRA3,ADGRA3,ADGRA3,unique_gene_symbol,11.26,0.0198551,0,True,True,True
ADGRB1,ADGRB1,ADGRB1,ADGRB1,unique_gene_symbol,7.10931,0.496531,0,True,True,True
ADGRB2,ADGRB2,ADGRB2,ADGRB2,unique_gene_symbol,8.84302,0.347064,0,True,True,True
ADGRB3,ADGRB3,ADGRB3,ADGRB3,unique_gene_symbol,7.38138,0.118032,0,True,True,True
ADGRD1,ADGRD1,ADGRD1,ADGRD1,unique_gene_symbol,7.58858,0.348021,0,True,True,True
ADGRE1,ADGRE1,ADGRE1,ADGRE1,unique_gene_symbol,5.56677,1.26822,0,True,True,True
ADGRE2,ADGRE2,ADGRE2,ADGRE2,unique_gene_symbol,8.79029,1.31382,0,True,True,True
ADGRE3,ADGRE3,ADGRE3,ADGRE3,unique_gene_symbol,4.6929,1.83728,0,True,True,True
ADGRE4P,ADGRE4P,ADGRE4P,ADGRE4P,unique_gene_symbol,5.4639,1.86293,0,True,True,True
ADGRE5,ADGRE5,ADGRE5,ADGRE5,unique_gene_symbol,11.2406,0.549506,0,True,True,True
ADGRF1,ADGRF1,ADGRF1,ADGRF1,unique_gene_symbol,10.9653,0.287132,0,True,True,True
ADGRF3,ADGRF3,ADGRF3,ADGRF3,unique_gene_symbol,8.11029,0.142797,0,True,True,True
ADGRF5,ADGRF5,ADGRF5,ADGRF5,unique_gene_symbol,13.4184,0.300377,0,True,True,True
ADGRG1,ADGRG1,ADGRG1,ADGRG1,unique_gene_symbol,14.8629,0.199231,0,True,True,True
ADGRG2,ADGRG2,ADGRG2,ADGRG2,unique_gene_symbol,8.08489,0.182148,0,True,True,True
ADGRG3,ADGRG3,ADGRG3,ADGRG3,unique_gene_symbol,5.99717,0.533149,0,True,True,True
ADGRG4,ADGRG4,ADGRG4,ADGRG4,unique_gene_symbol,2.79354,1.8327,0,True,True,True
ADGRG5,ADGRG5,ADGRG5,ADGRG5,unique_gene_symbol,10.812,0.159485,0,True,True,True
ADGRG6,ADGRG6,ADGRG6,ADGRG6,unique_gene_symbol,11.2916,0.0538066,0,True,True,True
ADGRL1,ADGRL1,ADGRL1,ADGRL1,unique_gene_symbol,11.5081,0.276004,0,True,True,True
ADGRL2,ADGRL2,ADGRL2,ADGRL2,unique_gene_symbol,12.2317,0.0239452,0,True,True,True
ADGRL3,ADGRL3,ADGRL3,ADGRL3,unique_gene_symbol,8.61027,0.173103,0,True,True,True
ADGRL4,ADGRL4,ADGRL4,ADGRL4,unique_gene_symbol,8.60085,0.268555,0,True,True,True
ADGRV1,ADGRV1,ADGRV1,ADGRV1,unique_gene_symbol,10.4558,0.412503,0,True,True,True
ADH1B,ADH1B,ADH1B,ADH1B,unique_gene_symbol,11.8505,0.754416,0,True,True,True
ADH1C,ADH1C,ADH1C,ADH1C,unique_gene_symbol,9.20283,0.712513,0,True,True,True
ADH5,ADH5,ADH5,ADH5,unique_gene_symbol,12.5356,0.143529,0,True,True,True
ADH6,ADH6,ADH6,ADH6,unique_gene_symbol,11.06,0.752507,0,True,True,True
ADHFE1,ADHFE1,ADHFE1,ADHFE1,unique_gene_symbol,10.3955,0.23557,0,True,True,True
ADI1,ADI1,ADI1,ADI1,unique_gene_symbol,13.1733,0.362732,0,True,True,True
ADIPOQ,ADIPOQ,ADIPOQ,ADIPOQ,unique_gene_symbol,3.36806,11.5367,0,True,True,True
ADIPOR1,ADIPOR1,ADIPOR1,ADIPOR1,unique_gene_symbol,12.1688,0.0531616,0,True,True,True
ADIPOR2,ADIPOR2,ADIPOR2,ADIPOR2,unique_gene_symbol,11.5934,0.0084874,0,True,True,True
ADIRF,ADIRF,ADIRF,ADIRF,unique_gene_symbol,11.9447,0.579908,0,True,True,True
ADK,ADK,ADK,ADK,unique_gene_symbol,9.96129,0.0251942,0,True,True,True
ADM,ADM,ADM,ADM,unique_gene_symbol,10.2131,0.632873,0,True,True,True
ADM2,ADM2,ADM2,ADM2,unique_gene_symbol,11.6056,0.230539,0,True,True,True
ADM5,ADM5,ADM5,ADM5,unique_gene_symbol,7.20863,0.152451,0,True,True,True
ADNP,ADNP,ADNP,ADNP,unique_gene_symbol,12.6296,0.0272905,0,True,True,True
ADNP-AS1,ADNP-AS1,ADNP-AS1,ADNP-AS1,unique_gene_symbol,7.29006,0.0988602,0,True,True,True
ADNP2,ADNP2,ADNP2,ADNP2,unique_gene_symbol,11.2436,0.0142465,0,True,True,True
ADO,ADO,ADO,ADO,unique_gene_symbol,10.1236,0.0226147,0,True,True,True
ADORA1,ADORA1,ADORA1,ADORA1,unique_gene_symbol,9.38962,0.160868,0,True,True,True
ADORA2A,ADORA2A,ADORA2A,ADORA2A,unique_gene_symbol,6.46859,0.491272,0,True,True,True
ADORA2A-AS1,ADORA2A-AS1,ADORA2A-AS1,ADORA2A-AS1,unique_gene_symbol,9.98778,0.534582,0,True,True,True
ADORA2B,ADORA2B,ADORA2B,ADORA2B,unique_gene_symbol,6.94578,0.384177,0,True,True,True
ADORA3,ADORA3,ADORA3,ADORA3,unique_gene_symbol,5.52748,0.761726,0,True,True,True
ADPGK,ADPGK,ADPGK,ADPGK,unique_gene_symbol,10.9323,0.0310371,0,True,True,True
ADPRH,ADPRH,ADPRH,ADPRH,unique_gene_symbol,8.94226,0.0678415,0,True,True,True
ADPRHL1,ADPRHL1,ADPRHL1,ADPRHL1,unique_gene_symbol,7.00005,0.144005,0,True,True,True
ADPRHL2,ADPRHL2,ADPRHL2,ADPRHL2,unique_gene_symbol,10.0773,0.0600856,0,True,True,True
ADPRM,ADPRM,ADPRM,ADPRM,unique_gene_symbol,7.94578,0.110336,0,True,True,True
ADRA1A,ADRA1A,ADRA1A,ADRA1A,unique_gene_symbol,7.2895,0.693455,0,True,True,True
ADRA1B,ADRA1B,ADRA1B,ADRA1B,unique_gene_symbol,8.75892,0.460826,0,True,True,True
ADRA2A,ADRA2A,ADRA2A,ADRA2A,unique_gene_symbol,9.06214,1.25121,0,True,True,True
ADRA2B,ADRA2B,ADRA2B,ADRA2B,unique_gene_symbol,8.10573,0.556596,0,True,True,True
ADRA2C,ADRA2C,ADRA2C,ADRA2C,unique_gene_symbol,9.67403,0.434936,0,True,True,True
ADRB1,ADRB1,ADRB1,ADRB1,unique_gene_symbol,7.10243,0.800385,0,True,True,True
ADRB2,ADRB2,ADRB2,ADRB2,unique_gene_symbol,7.83323,0.815065,0,True,True,True
ADRM1,ADRM1,ADRM1,ADRM1,unique_gene_symbol,11.425,0.0318713,0,True,True,True
ADSL,ADSL,ADSL,ADSL,unique_gene_symbol,10.7886,0.0623187,0,True,True,True
ADSS,ADSS,ADSS,ADSS,unique_gene_symbol,10.3825,0.0448204,0,True,True,True
ADSSL1,ADSSL1,ADSSL1,ADSSL1,unique_gene_symbol,10.131,0.546924,0,True,True,True
ADTRP,ADTRP,ADTRP,ADTRP,unique_gene_symbol,7.03671,0.384106,0,True,True,True
AEBP1,AEBP1,AEBP1,AEBP1,unique_gene_symbol,13.6699,0.804068,0,True,True,True
AEBP2,AEBP2,AEBP2,AEBP2,unique_gene_symbol,10.8497,0.0163943,0,True,True,True
AEN,AEN,AEN,AEN,unique_gene_symbol,9.69671,0.243327,0,True,True,True
AES,AES,AES,AES,unique_gene_symbol,13.3314,0.0781498,0,True,True,True
AFAP1,AFAP1,AFAP1,AFAP1,unique_gene_symbol,11.0237,0.182249,0,True,True,True
AFAP1-AS1,AFAP1-AS1,AFAP1-AS1,AFAP1-AS1,unique_gene_symbol,7.25779,0.18427,0,True,True,True
AFAP1L1,AFAP1L1,AFAP1L1,AFAP1L1,unique_gene_symbol,10.3543,0.0647337,0,True,True,True
AFAP1L2,AFAP1L2,AFAP1L2,AFAP1L2,unique_gene_symbol,11.38,0.107548,0,True,True,True
AFDN,AFDN,AFDN,AFDN,unique_gene_symbol,13.5869,0.0131,0,True,True,True
AFDN-AS1,AFDN-AS1,AFDN-AS1,AFDN-AS1,unique_gene_symbol,7.45711,0.245799,0,True,True,True
AFF1,AFF1,AFF1,AFF1,unique_gene_symbol,14.3801,0.0480337,0,True,True,True
AFF2,AFF2,AFF2,AFF2,unique_gene_symbol,7.49946,0.466685,0,True,True,True
AFF3,AFF3,AFF3,AFF3,unique_gene_symbol,10.3837,0.477566,0,True,True,True
AFF4,AFF4,AFF4,AFF4,unique_gene_symbol,13.4794,0.00928374,0,True,True,True
AFG3L1P,AFG3L1P,AFG3L1P,AFG3L1P,unique_gene_symbol,10.4142,0.0367286,0,True,True,True
AFG3L2,AFG3L2,AFG3L2,AFG3L2,unique_gene_symbol,12.0672,0.0426794,0,True,True,True
AFM,AFM,AFM,AFM,unique_gene_symbol,11.304,2.76059,0,True,True,True
AFMID,AFMID,AFMID,AFMID,unique_gene_symbol,12.617,0.308836,0,True,True,True
AFTPH,AFTPH,AFTPH,AFTPH,unique_gene_symbol,12.0052,0.0810814,0,True,True,True
AGA,AGA,AGA,AGA,unique_gene_symbol,9.31827,0.111779,0,True,True,True
AGAP1,AGAP1,AGAP1,AGAP1,unique_gene_symbol,12.7965,0.0401332,0,True,True,True
AGAP1-IT1,AGAP1-IT1,AGAP1-IT1,AGAP1-IT1,unique_gene_symbol,8.64064,0.0838202,0,True,True,True
AGAP11,AGAP11,AGAP11,AGAP11,unique_gene_symbol,8.77074,0.212579,0,True,True,True
AGAP12P,AGAP12P,AGAP12P,AGAP12P,unique_gene_symbol,8.639,0.835711,0,True,True,True
AGAP2,AGAP2,AGAP2,AGAP2,unique_gene_symbol,7.89947,1.43339,0,True,True,True
AGAP3,AGAP3,AGAP3,AGAP3,unique_gene_symbol,11.386,0.0419347,0,True,True,True
AGAP4,AGAP4,AGAP4,AGAP4,unique_gene_symbol,7.95277,0.25461,0,True,True,True
AGAP5,AGAP5,AGAP5,AGAP5,unique_gene_symbol,8.96574,0.0633489,0,True,True,True
AGAP6,AGAP6,AGAP6,AGAP6,unique_gene_symbol,9.64269,0.0398427,0,True,True,True
AGBL2,AGBL2,AGBL2,AGBL2,unique_gene_symbol,7.43276,0.135246,0,True,True,True
AGBL3,AGBL3,AGBL3,AGBL3,unique_gene_symbol,8.09559,0.0880946,0,True,True,True
AGBL4,AGBL4,AGBL4,AGBL4,unique_gene_symbol,8.42104,0.13501,0,True,True,True
AGBL5,AGBL5,AGBL5,AGBL5,unique_gene_symbol,11.6516,0.0587002,0,True,True,True
AGFG1,AGFG1,AGFG1,AGFG1,unique_gene_symbol,11.6531,0.0243601,0,True,True,True
AGFG2,AGFG2,AGFG2,AGFG2,unique_gene_symbol,10.6378,0.0650051,0,True,True,True
AGGF1,AGGF1,AGGF1,AGGF1,unique_gene_symbol,10.7089,0.0129349,0,True,True,True
AGK,AGK,AGK,AGK,unique_gene_symbol,10.5425,0.0167719,0,True,True,True
AGL,AGL,AGL,AGL,unique_gene_symbol,11.5797,0.0986681,0,True,True,True
AGMAT,AGMAT,AGMAT,AGMAT,unique_gene_symbol,14.1612,0.523611,0,True,True,True
AGMO,AGMO,AGMO,AGMO,unique_gene_symbol,8.64047,0.587559,0,True,True,True
AGO1,AGO1,AGO1,AGO1,unique_gene_symbol,12.426,0.0226432,0,True,True,True
AGO2,AGO2,AGO2,AGO2,unique_gene_symbol,12.6823,0.0654547,0,True,True,True
AGO3,AGO3,AGO3,AGO3,unique_gene_symbol,11.0239,0.0171902,0,True,True,True
AGO4,AGO4,AGO4,AGO4,unique_gene_symbol,11.155,0.112616,0,True,True,True
AGPAT1,AGPAT1,AGPAT1,AGPAT1,unique_gene_symbol,5.11995,13.4708,0,True,True,True
AGPAT2,AGPAT2,AGPAT2,AGPAT2,unique_gene_symbol,11.2913,0.141674,0,True,True,True
AGPAT3,AGPAT3,AGPAT3,AGPAT3,unique_gene_symbol,14.0978,0.142058,0,True,True,True
AGPAT4,AGPAT4,AGPAT4,AGPAT4,unique_gene_symbol,10.3459,0.0762256,0,True,True,True
AGPAT4-IT1,AGPAT4-IT1,AGPAT4-IT1,AGPAT4-IT1,unique_gene_symbol,7.56428,0.159521,0,True,True,True
AGPAT5,AGPAT5,AGPAT5,AGPAT5,unique_gene_symbol,10.21,0.0778507,0,True,True,True
AGPS,AGPS,AGPS,AGPS,unique_gene_symbol,11.2846,0.0311124,0,True,True,True
AGR2,AGR2,AGR2,AGR2,unique_gene_symbol,7.173,1.34832,0,True,True,True
AGRN,AGRN,AGRN,AGRN,unique_gene_symbol,14.5267,0.41916,0,True,True,True
AGRP,AGRP,AGRP,AGRP,unique_gene_symbol,6.66977,0.171068,0,True,True,True
AGT,AGT,AGT,AGT,unique_gene_symbol,12.1013,0.591816,0,True,True,True
AGTPBP1,AGTPBP1,AGTPBP1,AGTPBP1,unique_gene_symbol,10.3969,0.0250795,0,True,True,True
AGTR1,AGTR1,AGTR1,AGTR1,unique_gene_symbol,8.61026,0.357016,0,True,True,True
AGTR2,AGTR2,AGTR2,AGTR2,unique_gene_symbol,3.38809,2.96941,0,True,True,True
AGTRAP,AGTRAP,AGTRAP,AGTRAP,unique_gene_symbol,11.2612,0.107871,0,True,True,True
AGXT,AGXT,AGXT,AGXT,unique_gene_symbol,10.3479,2.72263,0,True,True,True
AGXT2,AGXT2,AGXT2,AGXT2,unique_gene_symbol,13.5624,0.522777,0,True,True,True
AHCTF1,AHCTF1,AHCTF1,AHCTF1,unique_gene_symbol,11.8548,0.0411491,0,True,True,True
AHCY,AHCY,AHCY,AHCY,unique_gene_symbol,13.3324,0.339214,0,True,True,True
AHCYL1,AHCYL1,AHCYL1,AHCYL1,unique_gene_symbol,13.1863,0.0404846,0,True,True,True
AHCYL2,AHCYL2,AHCYL2,AHCYL2,unique_gene_symbol,12.0479,0.120517,0,True,True,True
AHDC1,AHDC1,AHDC1,AHDC1,unique_gene_symbol,12.0624,0.319606,0,True,True,True
AHI1,AHI1,AHI1,AHI1,unique_gene_symbol,10.5979,0.0414983,0,True,True,True
AHNAK,AHNAK,AHNAK,AHNAK,unique_gene_symbol,17.166,0.380723,0,True,True,True
AHNAK2,AHNAK2,AHNAK2,AHNAK2,unique_gene_symbol,10.341,1.32945,0,True,True,True
AHR,AHR,AHR,AHR,unique_gene_symbol,11.7428,0.27242,0,True,True,True
AHRR,AHRR,AHRR,AHRR,unique_gene_symbol,6.6899,0.473663,0,True,True,True
AHSA1,AHSA1,AHSA1,AHSA1,unique_gene_symbol,11.3073,0.0533558,0,True,True,True
AHSA2,AHSA2,AHSA2,AHSA2,unique_gene_symbol,12.1234,0.0343325,0,True,True,True
AHSG,AHSG,AHSG,AHSG,unique_gene_symbol,4.67622,3.40954,0,True,True,True
AHSP,AHSP,AHSP,AHSP,unique_gene_symbol,1.31624,1.85304,0,True,True,True
AIDA,AIDA,AIDA,AIDA,unique_gene_symbol,9.967,0.0367709,0,True,True,True
AIF1L,AIF1L,AIF1L,AIF1L,unique_gene_symbol,14.4678,0.0888278,0,True,True,True
AIFM1,AIFM1,AIFM1,AIFM1,unique_gene_symbol,12.8807,0.159193,0,True,True,True
AIFM2,AIFM2,AIFM2,AIFM2,unique_gene_symbol,9.92562,0.0534016,0,True,True,True
AIFM3,AIFM3,AIFM3,AIFM3,unique_gene_symbol,7.78715,0.250567,0,True,True,True
AIG1,AIG1,AIG1,AIG1,unique_gene_symbol,12.0569,0.156006,0,True,True,True
AIM1,AIM1,AIM1,AIM1,unique_gene_symbol,12.5589,0.0370839,0,True,True,True
AIM1L,AIM1L,AIM1L,AIM1L,unique_gene_symbol,5.46241,1.18148,0,True,True,True
AIM2,AIM2,AIM2,AIM2,unique_gene_symbol,5.04098,3.40841,0,True,True,True
AIMP1,AIMP1,AIMP1,AIMP1,unique_gene_symbol,9.76102,0.0553383,0,True,True,True
AIMP2,AIMP2,AIMP2,AIMP2,unique_gene_symbol,8.96977,0.0805493,0,True,True,True
AIP,AIP,AIP,AIP,unique_gene_symbol,11.0723,0.103474,0,True,True,True
AIRE,AIRE,AIRE,AIRE,unique_gene_symbol,5.30083,0.722651,0,True,True,True
AIRN,AIRN,AIRN,AIRN,unique_gene_symbol,7.27389,0.244089,0,True,True,True
AJAP1,AJAP1,AJAP1,AJAP1,unique_gene_symbol,10.6053,0.145296,0,True,True,True
AJUBA,AJUBA,AJUBA,AJUBA,unique_gene_symbol,11.8597,0.105517,0,True,True,True
AK1,AK1,AK1,AK1,unique_gene_symbol,9.74299,0.0780325,0,True,True,True
AK2,AK2,AK2,AK2,unique_gene_symbol,13.3127,0.0589627,0,True,True,True
AK3,AK3,AK3,AK3,unique_gene_symbol,11.6915,0.0294499,0,True,True,True
AK4,AK4,AK4,AK4,unique_gene_symbol,14.0491,0.475765,0,True,True,True
AK5,AK5,AK5,AK5,unique_gene_symbol,7.26536,0.31445,0,True,True,True
AK6,AK6,AK6,AK6,unique_gene_symbol,7.09665,0.269949,0,True,True,True
AK7,AK7,AK7,AK7,unique_gene_symbol,7.96963,0.117987,0,True,True,True
AK8,AK8,AK8,AK8,unique_gene_symbol,8.14817,0.0670588,0,True,True,True
AK9,AK9,AK9,AK9,unique_gene_symbol,9.56688,0.0942646,0,True,True,True
AKAP1,AKAP1,AKAP1,AKAP1,unique_gene_symbol,12.0603,0.105059,0,True,True,True
AKAP10,AKAP10,AKAP10,AKAP10,unique_gene_symbol,11.0354,0.00859731,0,True,True,True
AKAP11,AKAP11,AKAP11,AKAP11,unique_gene_symbol,12.6638,0.0208186,0,True,True,True
AKAP12,AKAP12,AKAP12,AKAP12,unique_gene_symbol,13.1961,0.408331,0,True,True,True
AKAP13,AKAP13,AKAP13,AKAP13,unique_gene_symbol,14.031,0.107824,0,True,True,True
AKAP3,AKAP3,AKAP3,AKAP3,unique_gene_symbol,7.5469,0.235644,0,True,True,True
AKAP5,AKAP5,AKAP5,AKAP5,unique_gene_symbol,8.5425,0.219595,0,True,True,True
AKAP6,AKAP6,AKAP6,AKAP6,unique_gene_symbol,10.5522,0.11688,0,True,True,True
AKAP7,AKAP7,AKAP7,AKAP7,unique_gene_symbol,8.37669,0.0606779,0,True,True,True
AKAP8,AKAP8,AKAP8,AKAP8,unique_gene_symbol,11.3414,0.0183217,0,True,True,True
AKAP8L,AKAP8L,AKAP8L,AKAP8L,unique_gene_symbol,11.9813,0.0454089,0,True,True,True
AKAP9,AKAP9,AKAP9,AKAP9,unique_gene_symbol,12.4989,0.183953,0,True,True,True
AKIP1,AKIP1,AKIP1,AKIP1,unique_gene_symbol,9.14449,0.129791,0,True,True,True
AKIRIN1,AKIRIN1,AKIRIN1,AKIRIN1,unique_gene_symbol,11.4889,0.0255219,0,True,True,True
AKIRIN2,AKIRIN2,AKIRIN2,AKIRIN2,unique_gene_symbol,10.1152,0.032568,0,True,True,True
AKNA,AKNA,AKNA,AKNA,unique_gene_symbol,11.7536,1.09493,0,True,True,True
AKR1A1,AKR1A1,AKR1A1,AKR1A1,unique_gene_symbol,13.5242,0.179148,0,True,True,True
AKR1B1,AKR1B1,AKR1B1,AKR1B1,unique_gene_symbol,11.4519,0.268201,0,True,True,True
AKR1B10,AKR1B10,AKR1B10,AKR1B10,unique_gene_symbol,6.27638,2.51398,0,True,True,True
AKR1C1,AKR1C1,AKR1C1,AKR1C1,unique_gene_symbol,10.247,0.234502,0,True,True,True
AKR1C2,AKR1C2,AKR1C2,AKR1C2,unique_gene_symbol,7.8467,0.424219,0,True,True,True
AKR1C3,AKR1C3,AKR1C3,AKR1C3,unique_gene_symbol,11.9583,0.235165,0,True,True,True
AKR1E2,AKR1E2,AKR1E2,AKR1E2,unique_gene_symbol,8.29791,0.201477,0,True,True,True
AKR7A2,AKR7A2,AKR7A2,AKR7A2,unique_gene_symbol,12.7564,0.162607,0,True,True,True
AKR7A3,AKR7A3,AKR7A3,AKR7A3,unique_gene_symbol,12.2577,0.476134,0,True,True,True
AKR7L,AKR7L,AKR7L,AKR7L,unique_gene_symbol,9.17834,0.449667,0,True,True,True
AKT1,AKT1,AKT1,AKT1,unique_gene_symbol,12.5832,0.0448601,0,True,True,True
AKT1S1,AKT1S1,AKT1S1,AKT1S1,unique_gene_symbol,10.8164,0.0311867,0,True,True,True
AKT2,AKT2,AKT2,AKT2,unique_gene_symbol,12.801,0.0221688,0,True,True,True
AKT3,AKT3,AKT3,AKT3,unique_gene_symbol,11.8446,0.0546991,0,True,True,True
AKTIP,AKTIP,AKTIP,AKTIP,unique_gene_symbol,10.3543,0.0316895,0,True,True,True
ALAD,ALAD,ALAD,ALAD,unique_gene_symbol,12.9795,0.335351,0,True,True,True
ALAS1,ALAS1,ALAS1,ALAS1,unique_gene_symbol,11.029,0.0339519,0,True,True,True
ALAS2,ALAS2,ALAS2,ALAS2,unique_gene_symbol,5.77384,2.99594,0,True,True,True
ALB,ALB,ALB,ALB,unique_gene_symbol,11.7553,4.68034,0,True,True,True
ALCAM,ALCAM,ALCAM,ALCAM,unique_gene_symbol,11.2037,0.147037,0,True,True,True
ALDH16A1,ALDH16A1,ALDH16A1,ALDH16A1,unique_gene_symbol,11.2777,0.0444716,0,True,True,True
ALDH18A1,ALDH18A1,ALDH18A1,ALDH18A1,unique_gene_symbol,11.3312,0.106627,0,True,True,True
ALDH1A1,ALDH1A1,ALDH1A1,ALDH1A1,unique_gene_symbol,13.3478,0.0972328,0,True,True,True
ALDH1A2,ALDH1A2,ALDH1A2,ALDH1A2,unique_gene_symbol,10.6212,0.0410112,0,True,True,True
ALDH1A3,ALDH1A3,ALDH1A3,ALDH1A3,unique_gene_symbol,8.00708,0.754217,0,True,True,True
ALDH1B1,ALDH1B1,ALDH1B1,ALDH1B1,unique_gene_symbol,12.9419,0.292585,0,True,True,True
ALDH1L1,ALDH1L1,ALDH1L1,ALDH1L1,unique_gene_symbol,13.5036,0.563491,0,True,True,True
ALDH1L1-AS1,ALDH1L1-AS1,ALDH1L1-AS1,ALDH1L1-AS1,unique_gene_symbol,6.05057,1.12542,0,True,True,True
ALDH1L1-AS2,ALDH1L1-AS2,ALDH1L1-AS2,ALDH1L1-AS2,unique_gene_symbol,7.78254,0.602148,0,True,True,True
ALDH1L2,ALDH1L2,ALDH1L2,ALDH1L2,unique_gene_symbol,8.27468,0.518811,0,True,True,True
ALDH2,ALDH2,ALDH2,ALDH2,unique_gene_symbol,14.1033,0.275476,0,True,True,True
ALDH3A1,ALDH3A1,ALDH3A1,ALDH3A1,unique_gene_symbol,5.56606,0.67291,0,True,True,True
ALDH3A2,ALDH3A2,ALDH3A2,ALDH3A2,unique_gene_symbol,13.3997,0.296672,0,True,True,True
ALDH3B1,ALDH3B1,ALDH3B1,ALDH3B1,unique_gene_symbol,11.3822,0.27463,0,True,True,True
ALDH4A1,ALDH4A1,ALDH4A1,ALDH4A1,unique_gene_symbol,14.8624,0.50096,0,True,True,True
ALDH5A1,ALDH5A1,ALDH5A1,ALDH5A1,unique_gene_symbol,12.0013,0.216372,0,True,True,True
ALDH6A1,ALDH6A1,ALDH6A1,ALDH6A1,unique_gene_symbol,14.7655,0.713824,0,True,True,True
ALDH7A1,ALDH7A1,ALDH7A1,ALDH7A1,unique_gene_symbol,12.8598,0.254428,0,True,True,True
ALDH8A1,ALDH8A1,ALDH8A1,ALDH8A1,unique_gene_symbol,12.2061,0.344873,0,True,True,True
