cohort,source_study,compartment,gene_symbol,n_case,n_control,case_mean,control_mean,raw_mean_difference,hedges_g,variance,welch_p_value,welch_p_for_canonical_union,welch_fdr_bh_canonical_union,analysis_tier
GSE111154,GSE111154,whole/cortical kidney,SGCE,4.0,4.0,8.897917499999998,8.96195,-0.06403250000000149,-0.38619309374625393,0.5124287588047752,0.5636426372805828,0.5636426372805828,0.8687641436824731,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SGCG,4.0,4.0,4.034542500000001,4.02305,0.011492500000001016,0.10848726244976348,0.500980790509487,0.8673556245580478,0.8673556245580478,0.977179070545254,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SGCZ,4.0,4.0,4.051135,4.0915625,-0.04042749999999984,-0.2298234409897005,0.5044015678356956,0.728318584143331,0.728318584143331,0.9308294870125533,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SH3PXD2A,4.0,4.0,6.24251,6.23405,0.008460000000000356,0.036373407338550615,0.5001102520634514,0.9552635249665741,0.9552635249665741,1.0,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SHC1,4.0,4.0,9.05379,8.920752499999999,0.13303750000000036,0.33015808668035956,0.5090836968500363,0.6179130717537988,0.6179130717537988,0.8959739540430083,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SIRPA,4.0,4.0,7.9017075,8.2212675,-0.31956000000000007,-0.7643249211644855,0.5486827154260914,0.2696229362765637,0.2696229362765637,0.7084387889414409,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SIRPG,4.0,4.0,4.3138975,4.1642175,0.14968000000000004,0.8314660503701984,0.5576113160765181,0.22539081013753912,0.22539081013753912,0.6677527182863475,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SKI,4.0,4.0,6.927630000000001,6.853845,0.07378500000000088,0.6640160619857182,0.5367431108812517,0.3574282981767993,0.3574282981767993,0.7563955607363076,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SKIL,4.0,4.0,11.07395,11.088450000000002,-0.014500000000001734,-0.053686251957116495,0.5002401844707669,0.9337034247529019,0.9337034247529019,1.0,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SLC16A1,4.0,4.0,6.9404875,7.4121075,-0.4716200000000006,-0.9107414505556781,0.5691208324800218,0.21594670260735388,0.21594670260735388,0.6630834044766984,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SLC16A3,4.0,4.0,6.083435,6.085935,-0.002500000000000391,-0.013183112162429787,0.500014482870524,0.9837089932910409,0.9837089932910409,1.0,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SLC16A8,4.0,4.0,4.78167,4.9019025,-0.12023250000000019,-1.8816400241839735,0.7950474317175886,0.024321087310360277,0.024321087310360277,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SLC3A2,4.0,4.0,9.226865,9.573327500000001,-0.34646250000000123,-2.394772806974476,0.9779113997520341,0.008415304822192186,0.008415304822192186,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SLC7A10,4.0,4.0,4.6254925,4.690542499999999,-0.06504999999999939,-0.7709909740258284,0.5495355901691079,0.28412733298736176,0.28412733298736176,0.7246635235475709,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SLC7A11,4.0,4.0,5.63636,5.1926525,0.4437074999999995,2.40482264851962,0.9819309975694099,0.012496679846595773,0.012496679846595773,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SLC7A5,4.0,4.0,6.348575,6.6627425,-0.31416749999999993,-1.0623178064317556,0.5940432601551647,0.14813792891206143,0.14813792891206143,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SLC7A6,4.0,4.0,8.110520000000001,7.6672275,0.443292500000001,1.4802814276551872,0.6826027587550733,0.056710114184932284,0.056710114184932284,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SLC7A7,4.0,4.0,8.4358325,8.787740000000001,-0.35190750000000115,-0.45431859853114986,0.5172004490809423,0.49001875840699266,0.49001875840699266,0.8311887863942559,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SLC7A8,4.0,4.0,10.14594,11.613075,-1.4671350000000007,-1.444674730628983,0.6739237564431604,0.09102521092840841,0.09102521092840841,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SLC7A9,4.0,4.0,7.890857499999999,8.0261325,-0.13527500000000003,-0.18215327049778096,0.5027649844960865,0.7831138679891,0.7831138679891,0.945801628043191,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SMAD2,4.0,4.0,10.784925,10.717275,0.06764999999999866,0.4634403117401801,0.5178980768788196,0.4821382860535691,0.4821382860535691,0.8277892680210275,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SMAD3,4.0,4.0,8.002675,8.295245,-0.29256999999999955,-0.49381040605714516,0.5203207264275269,0.4555035020051041,0.4555035020051041,0.8036825365912679,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SMAD4,4.0,4.0,10.836575,10.824925,0.011649999999999494,0.062467884043067586,0.5003251863780682,0.9230155128288318,0.9230155128288318,0.999614310573963,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SMAD7,4.0,4.0,6.940435,6.7118325,0.22860250000000004,1.303850522986257,0.641668848857628,0.09388119136117996,0.09388119136117996,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SMPD1,4.0,4.0,8.8833075,9.155929999999998,-0.2726224999999971,-0.6698749296352143,0.5373943684461486,0.31835864528500657,0.31835864528500657,0.7440086552941775,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SMURF1,4.0,4.0,8.980585,8.9582625,0.02232249999999958,0.15920567742176212,0.5021122039769436,0.8085680126316892,0.8085680126316892,0.9520432389332522,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SMURF2,4.0,4.0,10.20895,10.414875000000002,-0.20592500000000236,-1.1426261512936857,0.6087995434683517,0.11297683777245254,0.11297683777245254,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SNTA1,4.0,4.0,5.99676,6.1285525,-0.13179249999999954,-0.9608983516244032,0.5769438035128746,0.17555270507264248,0.17555270507264248,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SNTB1,4.0,4.0,8.8808225,8.7735375,0.10728500000000096,0.3562756515704337,0.5105776949918281,0.5839491196295511,0.5839491196295511,0.8776049149135096,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SNTB2,4.0,4.0,10.1096725,10.435134999999999,-0.32546249999999866,-0.5905860767535366,0.5290659928379279,0.3990469475275974,0.3990469475275974,0.7669649182708401,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SNTG2,4.0,4.0,4.69968,4.720665,-0.020985000000000475,-0.2601725834070669,0.5056408144297256,0.6875870351176037,0.6875870351176037,0.9233385526085016,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SNW1,4.0,4.0,9.3419925,9.39259,-0.050597500000000295,-0.1997252350175149,0.5033241807919001,0.760574735893191,0.760574735893191,0.9437876675188093,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SOS1,4.0,4.0,10.572975,10.920625,-0.3476499999999998,-1.1127846207444385,0.6031908010137786,0.1208586556219172,0.1208586556219172,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SP1,4.0,4.0,10.09752,10.490285,-0.3927650000000007,-1.084727557716093,0.5980528228723934,0.16221884991390467,0.16221884991390467,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SPARC,4.0,4.0,12.1964,11.89455,0.30184999999999995,0.5865276106528119,0.5286678865048414,0.3862888417183869,0.3862888417183869,0.7669649182708401,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SPN,4.0,4.0,4.718452500000001,4.74301,-0.024557499999999344,-0.10816554099787302,0.5009749820216135,0.8662199359355446,0.8662199359355446,0.977179070545254,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SPOCK3,4.0,4.0,4.61257,4.5604875,0.05208250000000003,0.5191151152181479,0.5224567085706626,0.44679425618449164,0.44679425618449164,0.793822344084776,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SPP1,4.0,4.0,19.930975,19.9315,-0.0005249999999996646,-0.6148754619013457,0.5315059861373661,0.3910022189557705,0.3910022189557705,0.7669649182708401,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SRC,4.0,4.0,5.8202225,5.902305,-0.08208250000000028,-0.6462927624481601,0.5348078612327395,0.3369073744441437,0.3369073744441437,0.7440086552941775,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,SSPN,4.0,4.0,6.4061775,6.0829125,0.32326500000000014,1.5546007403164925,0.7013986218160488,0.05355770177615445,0.05355770177615445,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,STAT1,4.0,4.0,12.209175,12.050575,0.15859999999999985,0.5311071090626739,0.523506230108076,0.4233702256370194,0.4233702256370194,0.7836853112855466,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,STRAP,4.0,4.0,11.290775,11.448875000000001,-0.15810000000000102,-0.40305585415084094,0.5135378351304387,0.5548060296517731,0.5548060296517731,0.8667770831835199,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,STUB1,4.0,4.0,7.742017500000001,7.8081975,-0.06617999999999924,-0.6963694295056151,0.5404108651958314,0.3245206438960705,0.3245206438960705,0.7440086552941775,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TEK,4.0,4.0,9.072215,8.6993275,0.37288749999999915,0.575764431703078,0.527625390067864,0.38658314516202164,0.38658314516202164,0.7669649182708401,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TFDP1,4.0,4.0,7.81372,7.842015,-0.02829499999999996,-0.19784437407854305,0.5032618663628775,0.7597703716416624,0.7597703716416624,0.9437876675188093,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TFDP2,4.0,4.0,9.515462499999998,9.8068575,-0.2913950000000014,-1.8636187386337688,0.7894229002489099,0.023287117987621533,0.023287117987621533,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TFPI,4.0,4.0,12.510075,12.1428,0.36727500000000113,0.24707622607195998,0.5050872217908302,0.7081120493812124,0.7081120493812124,0.9308294870125533,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TGFB1,4.0,4.0,7.015055,6.75221,0.26284500000000044,1.0053864516412234,0.5842334930953108,0.1532307343877019,0.1532307343877019,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TGFB2,4.0,4.0,5.9553424999999995,5.6611575,0.2941849999999997,0.7860563716697221,0.5514903849535473,0.2483406886619755,0.2483406886619755,0.6899657338309357,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TGFB3,4.0,4.0,5.8326775,6.003965,-0.17128750000000004,-0.3786962904040283,0.5119509066971477,0.563184262630359,0.563184262630359,0.8687641436824731,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TGFBR1,4.0,4.0,9.589487499999999,9.4477175,0.14176999999999929,0.39837747624320513,0.5132253844648255,0.5440299392756549,0.5440299392756549,0.8645897698617482,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TGFBR2,4.0,4.0,12.207025000000002,12.1264,0.08062500000000128,0.27097169348093453,0.5061188048889937,0.6750328231556186,0.6750328231556186,0.9112943112600852,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TGFBR3,4.0,4.0,10.653574999999998,10.64175,0.011824999999998198,0.027826824494241936,0.5000645276801194,0.9660160857260076,0.9660160857260076,1.0,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TGIF1,4.0,4.0,6.542415,6.5710775,-0.028662500000000257,-0.135853132612924,0.5015380061367287,0.832472653618389,0.832472653618389,0.9642397748272168,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TGIF2,4.0,4.0,6.9163575,6.6684175,0.24793999999999983,2.4486400146414184,0.9996531601085938,0.009114558291553939,0.009114558291553939,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,THBD,4.0,4.0,6.864034999999999,6.8626975,0.0013374999999991033,0.013725917750319235,0.5000157000681741,0.9829143781606138,0.9829143781606138,1.0,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,THBS1,4.0,4.0,12.995425000000001,12.328225000000002,0.6671999999999993,1.0812380252919203,0.5974229722780976,0.13631090898303935,0.13631090898303935,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TIMP1,4.0,4.0,6.8376675,6.474225,0.36344250000000056,0.6499422304642248,0.5352020752450676,0.3566909793739495,0.3566909793739495,0.7563955607363076,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TIMP2,4.0,4.0,7.35308,6.8305875,0.5224925000000002,1.5280648969294526,0.6945818607690015,0.04747709402848329,0.04747709402848329,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TLL1,4.0,4.0,6.286155,6.2044974999999996,0.08165750000000038,0.23788519415352521,0.504715780466455,0.7181906805895913,0.7181906805895913,0.9308294870125533,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TLL2,4.0,4.0,4.3806475,4.40604,-0.025392499999999707,-0.4220040143077241,0.5148406156743195,0.5256941731288468,0.5256941731288468,0.8629319445699938,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TMPRSS6,4.0,4.0,4.360825,4.3685225,-0.007697499999999913,-0.1828073030401697,0.5027848758370683,0.7765976423192366,0.7765976423192366,0.945801628043191,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TNC,4.0,4.0,8.219175,7.7139125,0.5052624999999997,1.1938467049967916,0.6187724962526413,0.10750765784033228,0.10750765784033228,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TNFRSF10A,4.0,4.0,7.696282500000001,7.6377025,0.058580000000000965,0.11918094769852418,0.5011836748578599,0.8583559909776227,0.8583559909776227,0.9763245288036659,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TNFRSF10B,4.0,4.0,7.9324675,8.1124875,-0.18002000000000073,-0.648316017082801,0.5350261381671756,0.3323829216775355,0.3323829216775355,0.7440086552941775,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TNFRSF10D,4.0,4.0,7.79621,8.07524,-0.27903000000000056,-0.5473979160934032,0.5249703732119501,0.4094221457843391,0.4094221457843391,0.7724760003593675,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TNN,4.0,4.0,5.254300000000001,5.276755,-0.022454999999999004,-0.15991563036495687,0.5021310840695852,0.8037755984363286,0.8037755984363286,0.9502158697067361,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TNR,4.0,4.0,4.4563075,4.4883325,-0.03202499999999997,-0.44350938177274507,0.5163917143100368,0.4993037857883426,0.4993037857883426,0.8336940498771565,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TNXB,4.0,4.0,6.7973225,6.4525525,0.3447699999999996,1.9198606942687442,0.807155423783172,0.027285756278544907,0.027285756278544907,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TPSAB1,4.0,4.0,5.875275,5.648075,0.22719999999999985,0.8690547150121753,0.5629380081404077,0.21077051121465468,0.21077051121465468,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TRAPPC4,4.0,4.0,8.4900075,8.5048125,-0.014804999999999069,-0.04929704820064729,0.5002025165801081,0.938726838369286,0.938726838369286,1.0,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TREM1,4.0,4.0,4.3705625,4.3244775,0.04608499999999971,0.2443791536278159,0.5049767642273206,0.7140163871753028,0.7140163871753028,0.9308294870125533,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TRIM33,4.0,4.0,11.388525000000001,11.347,0.04152500000000181,0.11646909484863897,0.5011304208379052,0.8563449414343537,0.8563449414343537,0.9763245288036659,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TSPAN7,4.0,4.0,9.2615625,9.5515525,-0.2899899999999995,-0.4623270864817121,0.5178121945745557,0.48690880690303473,0.48690880690303473,0.8297752313264091,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,TTR,4.0,4.0,4.949395,4.963765,-0.014370000000000438,-0.044356722406157546,0.5001639599018848,0.9462176600889249,0.9462176600889249,1.0,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,UBA52,4.0,4.0,12.673325,12.677425,-0.004099999999999326,-0.025679354389112712,0.5000549524368202,0.9685799424926244,0.9685799424926244,1.0,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,UBB,4.0,4.0,10.4082,10.607525,-0.19932499999999997,-0.8898055235385571,0.5659794891433105,0.19954391830460755,0.19954391830460755,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,UBC,4.0,4.0,16.20175,16.09915,0.10259999999999891,0.31650984198885646,0.5083482066729842,0.6296957365037851,0.6296957365037851,0.9026692670741464,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,UBE2D1,4.0,4.0,8.7814275,9.1212175,-0.3397900000000007,-1.1162726715313476,0.6038387231006443,0.11937182614353217,0.11937182614353217,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,UBE2D2,4.0,4.0,9.717459999999999,9.5723775,0.14508249999999911,0.5872293794533276,0.5287365286744283,0.39394119102890973,0.39394119102890973,0.7669649182708401,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,UBE2D3,4.0,4.0,10.722475,10.801475000000002,-0.0790000000000024,-1.3456740968674479,0.6509032312483352,0.08424622938836315,0.08424622938836315,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,UBE2M,4.0,4.0,9.5913975,9.644637500000002,-0.053240000000002397,-0.1324172248049697,0.5014611934520875,0.842880772341987,0.842880772341987,0.9682614775225552,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,UCHL5,4.0,4.0,8.92663,8.9817125,-0.05508250000000103,-0.3058383989577281,0.5077947605230856,0.6375173750855722,0.6375173750855722,0.9026692670741464,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,USP15,4.0,4.0,10.402775,10.389325,0.013450000000000628,0.039961684356777265,0.5001330780180525,0.9511946601840336,0.9511946601840336,1.0,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,USP9X,4.0,4.0,12.268125,12.320825,-0.05269999999999975,-0.4533394026742651,0.5171263845014217,0.4914511065654683,0.4914511065654683,0.8311887863942559,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,UTRN,4.0,4.0,11.922825,11.5198,0.4030249999999995,0.7985184498087867,0.5531359762237523,0.24180293521093654,0.24180293521093654,0.684910221132566,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,VCAM1,4.0,4.0,14.563450000000001,14.6624,-0.09894999999999854,-0.09396643587829115,0.5007358075893058,0.8851124163666233,0.8851124163666233,0.9800543018399738,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,VCAN,4.0,4.0,8.9580275,8.2630275,0.6950000000000003,0.5703820635596281,0.5271113082025449,0.40067938257023733,0.40067938257023733,0.7670707984168602,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,VEGFA,4.0,4.0,9.975687500000001,10.478762499999998,-0.5030749999999973,-0.9880614921422534,0.5813554593545314,0.17996811753528114,0.17996811753528114,0.6627435361748365,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,VHL,4.0,4.0,8.382425000000001,8.366895,0.01553000000000182,0.1682997217670373,0.5023603996955719,0.8005524811302204,0.8005524811302204,0.9484630998508755,compartment-specific contextual analysis
GSE111154,GSE111154,whole/cortical kidney,VPREB1,4.0,4.0,5.8045100000000005,5.824892500000001,-0.020382500000000192,-0.2151484182427739,0.5038574034893639,0.738364645182499,0.738364645182499,0.9308294870125533,compartment-specific contextual analysis
